2타,3타,B4,HR,OPS,WAR,WOBA,WPA,WRC+,age,batter_name,g,position,team,year,year_born,고4,도루,도실,득점,루타,병살,사구,삼진,안타,장타,출루,타석,타수,타율,타점,희비,희타
19,0,50,31,0.898,2.03,0.378,1.67,117.3,32,로맥,102,RF,SK,2017,1985-09-30,2,1,1,58,199,6,6,116,87,0.554,0.344,416,359,0.242,64,1,0
19,0,72,43,1.001,4.78,0.422,3.95,144.1,33,로맥,141,1B,SK,2018,1985-09-30,0,10,5,102,315,7,10,123,167,0.597,0.404,616,528,0.316,107,6,0
16,0,29,12,0.777,0.92,0.340,-0.84,104.2,29,로메로,76,1B,두산,2015,1986-09-24,1,2,0,30,119,9,4,48,67,0.449,0.328,305,265,0.253,50,7,0
31,2,33,33,0.961,3.01,0.411,3.53,131.0,27,로사리오,127,1B,한화,2016,1989-02-23,3,1,3,78,292,16,4,90,158,0.594,0.367,532,492,0.321,120,2,1
30,1,50,37,1.074,5.20,0.450,3.91,165.3,28,로사리오,119,1B,한화,2017,1989-02-23,4,10,5,100,294,12,10,61,151,0.661,0.414,510,445,0.339,111,5,0
18,0,29,2,0.805,1.11,0.368,-0.63,104.1,34,로티노,79,LF,넥센,2014,1980-04-07,3,2,0,30,90,7,1,22,66,0.417,0.389,247,216,0.306,22,1,0
27,3,23,18,0.911,2.53,0.388,1.44,124.7,27,로하스,83,CF,kt,2017,1990-05-24,0,5,8,52,188,6,5,81,101,0.560,0.352,367,336,0.301,56,3,0
30,1,71,43,0.979,5.66,0.410,5.41,138.5,28,로하스,144,CF,KT,2018,1990-05-24,4,18,13,114,333,10,7,142,172,0.590,0.388,645,564,0.305,114,2,1
0,0,0,0,2.000,0.06,0.955,,543.3,18,류지혁,2,2B,두산,2012,1994-01-13,0,0,0,0,1,0,0,0,1,1.000,1.000,1,1,1.000,0,0,0
0,0,0,0,0.400,0.07,0.187,-0.00,-12.1,21,류지혁,14,SS,두산,2015,1994-01-13,0,0,0,3,1,0,0,3,1,0.200,0.200,5,5,0.200,0,0,0
5,0,10,3,0.763,0.73,0.346,0.02,94.0,22,류지혁,90,SS,두산,2016,1994-01-13,0,3,2,34,48,0,3,28,34,0.407,0.356,134,118,0.288,9,1,2
13,4,21,3,0.677,0.41,0.301,0.01,70.7,23,류지혁,125,SS,두산,2017,1994-01-13,0,7,5,60,107,2,4,55,77,0.360,0.317,330,297,0.259,26,0,8
7,0,29,1,0.683,0.67,0.314,1.15,77.7,24,류지혁,128,SS,두산,2018,1994-01-13,0,7,2,52,71,3,10,43,61,0.311,0.372,280,228,0.268,29,2,11
1,0,1,0,0.678,0.00,0.313,,80.4,24,마낙길,24,LF,NC,2013,1989-06-22,0,2,2,5,10,0,0,5,9,0.345,0.333,31,29,0.310,0,0,1
0,0,1,0,0.500,0.01,0.372,0.01,111.0,25,마낙길,2,LF,NC,2014,1989-06-22,0,0,0,1,0,0,0,0,0,0.000,0.500,2,1,0.000,0,0,0
0,0,0,0,,-0.05,,-0.10,,26,마낙길,1,,NC,2015,1989-06-22,0,0,1,0,0,0,0,0,0,,,0,0,,0,0,0
0,0,0,0,0.000,-0.12,0.000,,-127.0,21,모상기,2,1B,삼성,2008,1987-01-03,0,0,0,0,0,0,0,4,0,0.000,0.000,5,5,0.000,0,0,0
3,0,10,4,0.674,-0.04,0.310,,82.8,24,모상기,32,DH,삼성,2011,1987-01-03,0,0,0,7,29,2,0,29,14,0.392,0.282,85,74,0.189,11,1,0
0,0,0,0,0.180,-0.27,0.100,,-57.4,25,모상기,18,1B,삼성,2012,1987-01-03,0,0,0,0,1,0,1,8,1,0.063,0.118,17,16,0.063,0,0,0
0,0,2,0,0.425,-0.08,0.243,,31.9,26,모상기,5,1B,삼성,2013,1987-01-03,0,1,1,0,1,0,0,3,1,0.125,0.300,10,8,0.125,0,0,0
0,0,2,0,0.564,-0.08,0.285,-0.06,53.4,28,모상기,8,1B,kt,2015,1987-01-03,0,0,0,2,3,0,0,5,3,0.231,0.333,15,13,0.231,0,0,0
5,0,12,1,0.571,-0.44,0.268,,53.9,23,모창민,91,1B,SK,2008,1985-05-08,0,10,7,30,37,1,0,38,29,0.285,0.287,147,130,0.223,20,1,4
5,2,9,4,0.719,0.02,0.305,,68.8,24,모창민,92,3B,SK,2009,1985-05-08,0,5,7,31,48,4,1,29,27,0.421,0.298,130,114,0.237,17,0,6
2,0,5,1,0.513,-0.42,0.236,,28.7,25,모창민,65,1B,SK,2010,1985-05-08,0,5,3,14,16,4,0,15,11,0.267,0.246,67,60,0.183,2,0,2
2,0,2,1,0.700,0.06,0.308,,88.7,27,모창민,15,1B,SK,2012,1985-05-08,0,2,1,7,13,0,0,7,8,0.406,0.294,36,32,0.250,2,0,2
24,3,37,12,0.782,3.22,0.359,,111.8,28,모창민,108,3B,NC,2013,1985-05-08,0,16,3,57,175,11,1,68,109,0.443,0.339,436,395,0.276,51,1,2
15,0,37,16,0.733,1.18,0.322,-0.59,76.4,29,모창민,122,3B,NC,2014,1985-05-08,0,14,3,62,173,13,0,82,110,0.413,0.320,468,419,0.263,72,4,8
14,0,18,6,0.780,0.81,0.342,-1.21,96.3,30,모창민,103,3B,NC,2015,1985-05-08,0,5,0,23,94,5,0,52,62,0.439,0.340,239,214,0.290,35,3,4
8,0,9,5,0.874,1.00,0.384,0.46,118.4,31,모창민,63,3B,NC,2016,1985-05-08,0,3,2,16,67,7,1,24,44,0.504,0.370,147,133,0.331,20,3,1
25,3,39,17,0.846,1.96,0.367,3.24,113.7,32,모창민,136,DH,NC,2017,1985-05-08,2,9,6,64,230,6,2,81,148,0.485,0.361,527,474,0.312,90,9,3
10,1,21,17,0.826,0.95,0.351,1.70,101.4,33,모창민,81,3B,NC,2018,1985-05-08,0,2,3,38,143,10,2,51,80,0.498,0.328,314,287,0.279,62,4,0
0,0,0,0,0.000,-0.02,0.000,,-131.3,19,문규현,1,,롯데,2002,1983-07-05,0,0,0,0,0,0,0,0,0,0.000,0.000,1,1,0.000,0,0,0
5,0,1,0,0.581,-0.07,0.260,,45.5,20,문규현,17,,롯데,2003,1983-07-05,0,0,0,5,13,0,2,13,8,0.325,0.256,44,40,0.200,1,0,1
0,0,0,0,0.000,-0.11,0.000,,-133.3,21,문규현,8,,롯데,2004,1983-07-05,0,0,1,0,0,0,0,2,0,0.000,0.000,3,3,0.000,0,0,0
0,0,0,0,0.108,-0.35,0.050,,-102.3,24,문규현,25,3B,롯데,2007,1983-07-05,0,0,0,2,1,0,0,3,1,0.056,0.053,19,18,0.056,2,1,0
0,0,0,1,0.500,-0.11,0.211,,6.2,26,문규현,11,3B,롯데,2009,1983-07-05,0,0,0,2,6,1,0,6,3,0.333,0.167,18,18,0.167,3,0,0
8,0,15,3,0.643,0.36,0.290,,65.6,27,문규현,80,SS,롯데,2010,1983-07-05,1,2,1,18,58,3,4,40,41,0.335,0.308,201,173,0.237,16,3,6
13,3,28,2,0.630,1.10,0.291,,70.5,28,문규현,125,SS,롯데,2011,1983-07-05,0,5,2,40,104,4,7,60,79,0.318,0.312,379,327,0.242,39,3,14
10,0,13,0,0.501,-0.56,0.231,,34.9,29,문규현,105,SS,롯데,2012,1983-07-05,0,0,2,17,60,3,4,50,50,0.246,0.255,277,244,0.205,17,2,14
2,0,11,0,0.564,0.11,0.274,,54.3,30,문규현,79,SS,롯데,2013,1983-07-05,0,2,0,10,26,1,0,23,24,0.257,0.307,116,101,0.238,6,2,2
16,0,26,2,0.724,0.82,0.322,-0.20,76.0,31,문규현,77,SS,롯데,2014,1983-07-05,0,5,2,33,88,7,0,30,66,0.374,0.350,275,235,0.281,27,2,12
12,1,14,2,0.603,-0.86,0.263,-1.78,43.9,32,문규현,105,SS,롯데,2015,1983-07-05,0,4,2,24,85,6,1,39,65,0.321,0.283,298,265,0.245,25,3,15
10,0,29,4,0.675,0.27,0.301,-0.92,62.9,33,문규현,120,SS,롯데,2016,1983-07-05,0,2,3,38,108,10,1,39,86,0.342,0.333,368,316,0.272,40,2,19
15,2,10,6,0.686,0.06,0.286,-0.80,57.8,34,문규현,110,SS,롯데,2017,1983-07-05,1,2,1,38,119,10,2,42,82,0.391,0.295,337,304,0.270,42,3,18
19,1,18,6,0.708,0.48,0.302,-1.41,68.4,35,문규현,122,SS,롯데,2018,1983-07-05,0,3,1,42,126,9,0,45,87,0.399,0.309,349,316,0.275,41,6,9
4,0,4,0,0.574,-0.05,0.275,,65.7,20,문우람,25,RF,넥센,2012,1992-03-08,0,0,0,4,19,0,1,13,15,0.292,0.282,71,65,0.231,3,1,0
19,0,25,4,0.799,1.64,0.370,,118.6,21,문우람,69,RF,넥센,2013,1992-03-08,0,2,2,41,109,1,4,43,78,0.426,0.373,291,256,0.305,28,2,4
24,4,33,6,0.790,1.08,0.349,-0.38,92.1,22,문우람,122,LF,넥센,2014,1992-03-08,0,5,3,46,142,10,2,54,92,0.438,0.352,368,324,0.284,43,2,7
10,0,12,2,0.684,0.05,0.306,-0.56,69.0,23,문우람,63,RF,넥센,2015,1992-03-08,1,1,1,22,44,1,3,30,28,0.370,0.314,138,119,0.235,22,3,1
0,1,2,0,0.448,-0.06,0.212,,22.0,19,민병헌,80,LF,두산,2006,1987-03-10,0,17,3,20,14,1,0,16,12,0.230,0.219,64,61,0.197,4,1,0
14,3,28,3,0.640,0.83,0.299,,77.4,20,민병헌,119,RF,두산,2007,1987-03-10,0,30,9,53,109,5,5,56,80,0.332,0.308,372,328,0.244,31,6,5
0,1,6,0,0.465,-0.35,0.228,,26.6,21,민병헌,87,RF,두산,2008,1987-03-10,0,18,6,26,20,2,1,18,18,0.215,0.250,101,93,0.194,0,0,1
14,0,17,5,0.680,0.20,0.307,,70.8,22,민병헌,115,RF,두산,2009,1987-03-10,0,18,5,49,96,7,6,54,67,0.368,0.313,291,261,0.257,28,4,3
2,1,9,0,0.710,0.29,0.325,,88.9,23,민병헌,64,LF,두산,2010,1987-03-10,2,11,4,23,24,0,0,14,20,0.343,0.367,80,70,0.286,4,0,1
0,0,0,0,0.286,-0.19,0.119,,-43.7,25,민병헌,2,RF,두산,2012,1987-03-10,0,0,2,0,1,0,0,2,1,0.143,0.143,8,7,0.143,0,0,1
21,7,40,9,0.867,3.78,0.388,,131.7,26,민병헌,119,RF,두산,2013,1987-03-10,0,27,8,71,184,7,7,62,122,0.480,0.387,449,383,0.319,65,7,12
31,3,37,12,0.895,4.54,0.394,3.27,130.3,27,민병헌,124,RF,두산,2014,1987-03-10,0,16,8,85,235,11,6,63,162,0.500,0.395,527,470,0.345,79,6,8
20,2,50,12,0.799,2.62,0.360,3.13,112.3,28,민병헌,129,RF,두산,2015,1987-03-10,0,7,3,80,209,15,8,74,149,0.426,0.373,561,491,0.303,75,6,6
31,4,48,16,0.891,4.24,0.400,2.84,129.5,29,민병헌,134,RF,두산,2016,1987-03-10,1,9,2,98,253,18,15,91,166,0.495,0.396,579,511,0.325,87,4,1
21,0,47,14,0.834,3.36,0.374,0.90,122.8,30,민병헌,123,RF,두산,2017,1987-03-10,2,3,4,73,199,14,19,74,136,0.445,0.389,520,447,0.304,71,6,1
21,0,35,17,0.855,3.05,0.370,1.13,113.1,31,민병헌,118,CF,롯데,2018,1987-03-10,3,8,3,74,213,10,8,68,141,0.481,0.374,494,443,0.318,66,6,2
0,0,0,0,0.400,-0.04,0.187,,-11.2,19,박건우,5,CF,두산,2009,1990-09-08,0,0,0,1,1,0,0,1,1,0.200,0.200,5,5,0.200,0,0,0
1,0,1,1,0.654,-0.07,0.302,,72.7,23,박건우,34,RF,두산,2013,1990-09-08,0,2,3,12,17,4,1,11,13,0.354,0.300,51,48,0.271,7,0,1
4,1,4,0,0.510,-0.36,0.231,-0.67,17.8,24,박건우,47,RF,두산,2014,1990-09-08,0,1,0,7,17,0,0,13,11,0.279,0.231,66,61,0.180,3,0,1
12,0,12,5,0.912,1.47,0.403,0.97,143.3,25,박건우,70,RF,두산,2015,1990-09-08,0,2,1,31,81,2,3,29,54,0.513,0.399,175,158,0.342,26,0,2
36,4,38,20,0.940,4.51,0.411,2.99,137.7,26,박건우,132,RF,두산,2016,1990-09-08,0,17,6,95,266,9,9,86,162,0.550,0.390,540,484,0.335,83,5,4
40,2,41,20,1.006,7.01,0.433,2.76,163.8,27,박건우,131,CF,두산,2017,1990-09-08,2,20,3,91,281,15,10,64,177,0.582,0.424,543,483,0.366,78,4,5
24,6,28,12,0.847,3.42,0.371,3.97,117.5,28,박건우,125,CF,두산,2018,1990-09-08,1,7,3,79,231,14,10,65,159,0.473,0.373,529,488,0.326,84,2,1
10,2,17,1,0.723,0.43,0.330,,94.5,19,박경수,84,1B,LG,2003,1984-03-31,0,2,2,14,64,1,4,38,47,0.372,0.351,197,172,0.273,19,1,3
15,0,40,6,0.736,2.12,0.345,,103.6,20,박경수,92,3B,LG,2004,1984-03-31,1,7,6,50,121,6,13,72,88,0.369,0.367,388,328,0.268,33,3,4
2,0,18,2,0.555,-0.11,0.264,,52.2,21,박경수,35,,LG,2005,1984-03-31,0,1,0,13,26,1,3,32,18,0.248,0.307,133,105,0.171,7,1,6
6,2,36,6,0.588,0.92,0.275,,67.3,22,박경수,107,SS,LG,2006,1984-03-31,0,5,2,32,97,6,4,72,69,0.295,0.293,383,329,0.210,28,3,11
8,3,33,3,0.669,1.28,0.312,,87.0,23,박경수,115,2B,LG,2007,1984-03-31,1,10,3,32,82,9,5,42,59,0.331,0.338,295,248,0.238,19,1,8
11,1,37,8,0.690,1.25,0.309,,82.0,24,박경수,116,2B,LG,2008,1984-03-31,0,6,5,46,132,13,7,65,95,0.360,0.330,444,367,0.259,43,10,23
12,0,54,8,0.748,1.43,0.340,,92.8,25,박경수,106,2B,LG,2009,1984-03-31,0,6,4,45,100,5,7,55,64,0.372,0.377,344,269,0.238,31,2,12
21,0,30,3,0.771,1.93,0.354,,108.4,26,박경수,80,2B,LG,2010,1984-03-31,0,10,2,33,90,3,16,52,60,0.390,0.381,286,231,0.260,21,1,8
11,1,48,4,0.644,1.33,0.307,,80.5,27,박경수,111,SS,LG,2011,1984-03-31,0,10,8,36,97,7,7,66,72,0.306,0.338,386,317,0.227,26,4,10
6,1,25,2,0.658,0.41,0.307,-0.60,70.0,30,박경수,87,2B,LG,2014,1984-03-31,0,7,1,33,51,6,5,33,37,0.315,0.344,201,162,0.228,19,3,6
30,1,74,22,0.906,4.57,0.397,1.12,131.0,31,박경수,137,2B,kt,2015,1984-03-31,1,6,4,75,223,8,13,115,125,0.507,0.399,537,440,0.284,73,4,6
22,1,65,20,0.934,4.04,0.415,2.22,135.0,32,박경수,121,2B,kt,2016,1984-03-31,2,3,1,64,210,9,5,80,126,0.522,0.412,476,402,0.313,80,4,0
27,1,57,15,0.782,1.71,0.345,0.56,95.9,33,박경수,131,2B,kt,2017,1984-03-31,4,1,2,62,190,14,6,118,116,0.430,0.352,511,442,0.262,66,3,3
21,0,58,25,0.826,2.51,0.357,1.52,104.0,34,박경수,135,2B,KT,2018,1984-03-31,2,4,1,65,216,16,9,129,120,0.472,0.354,528,458,0.262,74,3,0
9,0,8,0,0.782,0.72,0.349,0.51,98.3,22,박계현,62,3B,SK,2014,1992-03-08,0,7,3,23,53,2,0,24,44,0.411,0.371,144,129,0.341,13,3,4
2,0,20,0,0.533,-0.87,0.250,-1.69,36.5,23,박계현,98,2B,SK,2015,1992-03-08,0,10,8,27,63,1,4,45,61,0.239,0.294,302,264,0.231,21,1,13
1,0,0,0,0.606,-0.09,0.270,0.23,48.7,20,박광열,33,C,NC,2015,1995-08-28,0,0,1,2,7,1,0,6,6,0.333,0.273,22,21,0.286,3,1,0
0,0,0,0,0.800,0.13,0.378,-0.10,115.9,21,박광열,13,C,NC,2016,1995-08-28,0,0,0,0,6,1,0,3,6,0.400,0.400,15,15,0.400,0,0,0
7,1,2,1,0.596,-0.12,0.250,-0.63,37.4,22,박광열,59,C,NC,2017,1995-08-28,0,0,0,5,24,3,0,18,12,0.381,0.215,66,63,0.190,1,0,1
0,0,4,0,0.436,-0.17,0.219,-0.35,15.4,23,박광열,27,C,NC,2018,1995-08-28,0,0,0,3,4,0,0,9,4,0.160,0.276,30,25,0.160,1,0,1
0,0,4,0,0.551,-0.02,0.275,,55.3,23,박기남,38,,LG,2004,1981-08-14,0,0,0,4,8,0,0,11,8,0.235,0.316,38,34,0.235,3,0,0
2,0,19,4,0.744,0.89,0.341,,105.7,24,박기남,56,3B,LG,2005,1981-08-14,0,0,1,20,51,2,2,36,37,0.375,0.369,162,136,0.272,16,0,5
2,0,14,4,0.641,0.47,0.292,,79.6,25,박기남,74,3B,LG,2006,1981-08-14,0,0,0,19,51,1,0,29,37,0.336,0.305,174,152,0.243,15,1,7
5,0,13,0,0.555,-0.23,0.252,,32.7,28,박기남,104,2B,KIA,2009,1981-08-14,0,2,0,16,17,3,0,14,12,0.250,0.305,89,68,0.176,3,1,7
6,0,18,3,0.735,0.80,0.338,,97.5,29,박기남,76,3B,KIA,2010,1981-08-14,0,3,3,26,55,1,3,27,40,0.374,0.361,173,147,0.272,24,1,4
9,0,20,3,0.672,0.55,0.309,,82.2,30,박기남,85,3B,KIA,2011,1981-08-14,0,4,2,23,52,7,4,31,34,0.342,0.330,184,152,0.224,16,0,8
16,0,27,2,0.692,1.23,0.315,,93.7,31,박기남,99,3B,KIA,2012,1981-08-14,0,1,0,28,79,1,5,34,57,0.351,0.341,274,225,0.253,25,4,13
11,0,25,4,0.799,1.41,0.356,,109.9,32,박기남,91,3B,KIA,2013,1981-08-14,0,2,0,35,73,4,2,28,50,0.420,0.379,214,174,0.287,21,2,11
9,0,22,3,0.762,0.50,0.345,0.05,92.0,33,박기남,90,3B,KIA,2014,1981-08-14,0,2,5,21,67,5,2,25,49,0.392,0.371,202,171,0.287,21,2,5
3,0,21,0,0.635,0.10,0.317,-0.15,77.4,34,박기남,51,3B,KIA,2015,1981-08-14,0,1,1,8,17,3,0,19,14,0.246,0.389,93,69,0.203,3,0,3
0,0,0,0,0.667,0.01,0.310,,79.3,19,박기혁,5,2B,롯데,2000,1981-06-04,0,0,0,1,1,0,0,2,1,0.333,0.333,3,3,0.333,1,0,0
3,0,3,1,0.433,-0.44,0.194,,-3.8,20,박기혁,47,2B,롯데,2001,1981-06-04,0,2,1,10,14,1,0,11,8,0.250,0.183,61,56,0.143,7,1,1
6,0,9,0,0.576,0.03,0.266,,55.8,21,박기혁,66,2B,롯데,2002,1981-06-04,0,6,2,15,39,6,0,38,33,0.287,0.290,146,136,0.243,8,0,1
10,2,20,4,0.636,0.13,0.279,,58.3,22,박기혁,95,2B,롯데,2003,1981-06-04,0,7,4,34,95,9,2,42,69,0.338,0.298,321,281,0.246,32,2,16
7,2,30,6,0.561,-0.08,0.259,,44.4,23,박기혁,131,SS,롯데,2004,1981-06-04,0,11,4,35,98,8,3,75,69,0.288,0.273,386,340,0.203,35,1,12
13,3,36,3,0.710,2.25,0.326,,95.2,24,박기혁,114,SS,롯데,2005,1981-06-04,0,8,3,44,121,5,1,61,93,0.361,0.349,382,335,0.278,27,1,9
14,0,33,0,0.626,0.89,0.284,,73.3,25,박기혁,117,SS,롯데,2006,1981-06-04,0,8,8,26,92,7,3,53,78,0.297,0.330,371,310,0.252,25,0,25
8,1,34,1,0.583,0.38,0.274,,59.7,26,박기혁,108,SS,롯데,2007,1981-06-04,0,5,4,26,72,5,3,44,59,0.271,0.313,320,266,0.222,24,4,13
13,1,40,1,0.706,2.52,0.334,,99.1,27,박기혁,113,SS,롯데,2008,1981-06-04,0,16,7,47,120,6,2,47,102,0.342,0.364,404,351,0.291,36,3,8
10,1,28,0,0.541,-0.93,0.249,,31.5,28,박기혁,109,SS,롯데,2009,1981-06-04,0,7,6,32,77,13,1,61,65,0.258,0.283,346,299,0.217,21,4,14
3,0,6,0,0.484,-0.52,0.225,,22.8,29,박기혁,48,SS,롯데,2010,1981-06-04,0,2,0,10,36,5,1,18,33,0.235,0.248,166,153,0.216,13,1,5
2,0,9,0,0.538,-0.11,0.269,,51.0,32,박기혁,31,SS,롯데,2013,1981-06-04,0,1,3,4,14,3,0,11,12,0.233,0.304,70,60,0.200,9,0,1
2,0,10,0,0.491,-0.23,0.248,-0.41,28.2,33,박기혁,22,SS,롯데,2014,1981-06-04,0,0,1,8,10,1,0,11,8,0.196,0.295,63,51,0.157,2,0,2
13,1,30,1,0.690,0.00,0.311,-1.06,71.7,34,박기혁,126,SS,kt,2015,1981-06-04,0,3,0,27,102,10,3,84,84,0.340,0.350,350,300,0.280,30,1,16
13,0,27,2,0.666,0.10,0.306,-0.29,64.1,35,박기혁,117,SS,kt,2016,1981-06-04,0,0,2,36,103,8,1,53,84,0.334,0.331,348,308,0.273,34,2,10
11,1,16,2,0.608,-0.54,0.271,-1.17,47.0,36,박기혁,97,SS,kt,2017,1981-06-04,0,2,1,22,75,9,2,51,56,0.319,0.289,263,235,0.238,18,3,7
6,0,13,1,0.538,-0.80,0.244,-1.86,28.9,37,박기혁,98,SS,KT,2018,1981-06-04,0,1,0,17,46,8,2,50,37,0.266,0.272,196,173,0.214,15,3,5
0,0,0,0,0.222,-0.08,0.105,,-56.1,19,박노민,4,C,한화,2004,1985-08-18,0,1,0,1,1,0,0,3,1,0.111,0.111,9,9,0.111,0,0,0
0,0,0,0,0.200,-0.12,0.094,,-58.2,20,박노민,9,C,한화,2005,1985-08-18,0,0,0,1,1,2,0,3,1,0.100,0.100,10,10,0.100,0,0,0
3,0,5,5,0.692,0.30,0.301,,67.4,24,박노민,46,C,한화,2009,1985-08-18,0,1,0,8,39,1,1,33,21,0.419,0.273,100,93,0.226,14,0,1
3,0,1,1,0.582,0.01,0.262,,47.0,25,박노민,21,C,한화,2010,1985-08-18,0,0,0,3,13,1,1,16,7,0.351,0.231,39,37,0.189,2,0,0
3,0,6,2,0.692,0.47,0.318,,88.0,26,박노민,37,C,한화,2011,1985-08-18,0,1,0,10,27,1,1,16,18,0.375,0.317,81,72,0.250,11,0,2
1,0,6,0,0.472,-0.01,0.242,,43.9,27,박노민,19,C,한화,2012,1985-08-18,0,0,0,1,8,1,0,13,7,0.195,0.277,47,41,0.171,2,0,0
4,0,2,0,0.524,-0.08,0.240,,31.2,28,박노민,27,C,한화,2013,1985-08-18,0,1,0,4,18,2,0,23,14,0.281,0.242,68,64,0.219,7,0,2
0,0,0,0,0.000,-0.05,0.000,-0.12,-134.8,29,박노민,2,,한화,2014,1985-08-18,0,0,0,0,0,0,0,0,0,0.000,0.000,2,2,0.000,0,0,0
0,0,2,0,0.718,0.03,0.344,-0.29,91.6,30,박노민,23,,한화,2015,1985-08-18,0,0,0,1,8,0,0,11,8,0.333,0.385,26,24,0.333,4,0,0
0,0,0,0,0.000,0.01,0.000,-0.03,,31,박노민,5,,한화,2016,1985-08-18,0,0,0,0,0,0,0,2,0,0.000,0.000,2,2,0.000,0,0,0
0,0,0,0,0.000,-0.04,0.000,,-129.9,20,박동원,7,C,넥센,2010,1990-04-07,0,0,0,0,0,0,0,1,0,0.000,0.000,2,2,0.000,0,0,0
6,0,7,1,0.540,0.01,0.259,,43.9,23,박동원,69,C,넥센,2013,1990-04-07,0,1,0,5,28,6,1,28,19,0.286,0.255,106,98,0.194,6,0,0
7,2,13,6,0.741,0.77,0.323,-0.72,75.0,24,박동원,76,C,넥센,2014,1990-04-07,0,0,0,32,73,7,5,41,44,0.420,0.321,198,174,0.253,26,1,5
12,1,37,14,0.754,1.48,0.332,0.86,86.6,25,박동원,127,C,넥센,2015,1990-04-07,0,0,0,47,157,4,9,93,101,0.414,0.340,443,379,0.266,61,8,10
25,1,27,14,0.720,0.85,0.317,-1.14,71.1,26,박동원,127,C,넥센,2016,1990-04-07,0,3,1,44,171,18,7,93,102,0.416,0.304,454,411,0.248,70,3,6
9,0,17,11,0.754,0.92,0.325,-0.26,86.5,27,박동원,103,C,넥센,2017,1990-04-07,0,2,1,33,111,9,3,56,69,0.434,0.320,284,256,0.270,39,2,6
3,0,9,6,0.729,0.39,0.308,-0.29,75.6,28,박동원,39,C,넥센,2018,1990-04-07,1,0,0,19,50,3,0,25,29,0.427,0.302,128,117,0.248,17,0,2
1,0,5,0,0.633,0.23,0.310,,78.1,20,박민우,32,2B,NC,2013,1993-02-06,0,9,2,10,12,3,0,6,11,0.293,0.340,47,41,0.268,6,1,0
21,9,56,1,0.791,3.75,0.367,1.26,106.9,21,박민우,118,2B,NC,2014,1993-02-06,0,50,10,87,166,5,11,89,124,0.399,0.392,491,416,0.298,40,4,4
31,6,73,3,0.803,4.42,0.371,1.48,116.8,22,박민우,141,2B,NC,2015,1993-02-06,0,46,16,111,210,4,14,108,158,0.404,0.399,617,520,0.304,47,7,3
16,6,55,3,0.847,4.09,0.387,2.50,122.1,23,박민우,121,2B,NC,2016,1993-02-06,1,20,6,84,186,9,8,70,149,0.428,0.420,515,435,0.343,55,7,10
25,4,46,3,0.913,4.71,0.412,4.03,145.5,24,박민우,106,2B,NC,2017,1993-02-06,0,11,1,84,183,8,11,51,141,0.472,0.441,452,388,0.363,47,4,3
22,5,32,5,0.821,2.93,0.363,0.96,112.9,25,박민우,115,2B,NC,2018,1993-02-06,3,17,5,68,180,4,10,51,133,0.438,0.383,460,411,0.324,33,4,3
11,0,12,3,0.578,0.31,0.269,,55.4,19,박병호,79,C,LG,2005,1986-07-10,0,1,0,22,51,3,6,48,31,0.313,0.265,185,163,0.190,21,4,0
2,0,9,5,0.519,-0.65,0.245,,45.4,20,박병호,48,1B,LG,2006,1986-07-10,0,1,3,7,38,4,2,42,21,0.292,0.227,142,130,0.162,13,0,1
7,0,20,9,0.704,-0.06,0.315,,75.8,23,박병호,68,1B,LG,2009,1986-07-10,1,2,1,28,75,3,4,70,41,0.399,0.305,213,188,0.218,25,1,0
4,0,26,7,0.649,-0.18,0.293,,67.4,24,박병호,78,1B,LG,2010,1986-07-10,3,5,1,25,55,5,2,55,30,0.344,0.305,192,160,0.188,22,2,2
11,2,26,13,0.866,1.73,0.389,,137.0,25,박병호,66,1B,"LG,넥센",2011,1986-07-10,0,2,0,31,105,5,2,76,51,0.522,0.344,230,201,0.254,31,1,0
10,2,25,12,0.892,1.80,0.401,,144.9,25,박병호,51,1B,넥센,,1986-07-10,0,2,0,28,99,5,2,67,49,0.535,0.357,213,185,0.265,28,1,0
1,0,1,1,0.552,-0.08,0.244,,37.4,25,박병호,15,1B,LG,,1986-07-10,0,0,0,3,6,0,0,9,2,0.375,0.177,17,16,0.125,3,0,0
34,0,73,31,0.954,6.51,0.430,,174.5,26,박병호,133,1B,넥센,2012,1986-07-10,3,20,9,76,263,6,11,111,136,0.561,0.393,560,469,0.290,105,7,0
17,0,92,37,1.039,7.02,0.462,,181.1,27,박병호,128,1B,넥센,2013,1986-07-10,4,10,2,91,271,7,8,96,143,0.602,0.437,556,450,0.318,117,6,0
16,2,96,52,1.119,6.23,0.466,4.36,162.9,28,박병호,128,1B,넥센,2014,1986-07-10,3,8,3,126,315,13,12,142,139,0.686,0.433,571,459,0.303,124,4,0
35,1,78,53,1.150,7.76,0.481,7.82,181.9,29,박병호,140,1B,넥센,2015,1986-07-10,6,10,3,129,377,10,12,161,181,0.714,0.436,622,528,0.343,146,4,0
20,0,68,43,1.175,6.62,0.478,6.44,190.9,32,박병호,113,1B,넥센,2018,1986-07-10,10,0,1,88,287,9,17,114,138,0.718,0.457,488,400,0.345,112,3,0
0,0,1,0,0.452,-0.03,0.242,,32.1,24,박상규,5,LF,한화,2013,1989-05-02,0,0,0,0,1,0,0,2,1,0.167,0.286,7,6,0.167,1,0,0
1,0,2,1,0.429,-0.20,0.203,,7.9,19,박석민,23,,삼성,2004,1985-06-22,0,0,0,2,7,3,1,7,3,0.241,0.188,32,29,0.103,3,0,0
